"","Model","n.wai.missing","n.wbc.missing","Strong1","Strong2","Strong3","Strong4","Strong5"
"264","LASSO",1,0,6.7508312906996,4.93160320741767,4.6996086996886,4.94248958585449,5.01630344124649
"265","Stepwise",1,0,6.64297136687236,5.23226192076531,4.84338291031566,4.94837998597743,5.00645271185686
"266","LASSO",1,0,6.42563523675462,4.96431122948972,4.69271059358259,4.81042289868306,4.81635181579008
"267","Stepwise",1,0,6.61221535055256,5.10108966613354,4.92088442433631,5.07646647207831,4.91673846385955
"268","LASSO",1,0,6.49307951413893,4.71004447593643,4.76827581548193,5.13041298107968,4.57294143977461
"269","Stepwise",1,0,6.81040119760453,5.22664405564475,5.03628016031263,5.01795817955953,4.85144902773543
"270","LASSO",1,0,6.69907780818792,5.00611272819601,4.97268371235999,4.70779863587445,4.69127008439281
"271","Stepwise",1,0,6.72660161706766,5.06077980783857,4.82304039501031,4.80128888550048,4.88971459882489
"272","LASSO",1,0,6.61519075619251,4.8032571280778,4.55575505935333,4.79056243284028,4.80055561041904
"273","Stepwise",1,0,6.20961916934854,5.1506621688672,5.3207283392465,4.98616903754916,4.80170446508539
"274","LASSO",1,0,6.39166125791363,4.98634008307249,5.15091716598586,4.84009576106392,4.67329368187131
"275","Stepwise",1,0,6.61782515928629,4.91927465615051,5.15511378757689,5.02975580965364,4.97789318820018
"276","LASSO",1,0,6.38160667118319,4.81863226100291,4.88172465077996,4.82826550918645,4.74049782692463
"277","Stepwise",1,0,6.36329623965108,5.14003071913153,4.93748069317073,4.98114892196119,4.97301135962684
"278","LASSO",1,0,6.34889859387749,4.80315475957989,4.76308489207385,4.68163015934206,4.65621303622515
"279","Stepwise",1,0,7.12603633612737,4.68658550041668,4.92606819807641,5.00969899966299,5.03308108240129
"280","LASSO",1,0,6.69672569126265,4.67223927954129,4.79717620158687,4.81141087441913,4.70370225258134
"281","Stepwise",1,0,6.59503870433796,5.26219942519681,4.72860534742335,4.71016698892052,4.76007583892745
"282","LASSO",1,0,6.51876352904685,5.14918191697697,4.7173034458556,4.61188891547463,4.68568655689828
"283","Stepwise",1,0,6.15276031257206,4.74214459255671,5.17079797896519,4.98938048884324,4.80738299536524
"284","LASSO",1,0,6.22518079688082,4.64397759060956,4.91590688016802,4.81038376718235,4.86648615331239
"285","Stepwise",1,0,5.84398829095711,5.36970446225242,4.58766271722733,4.9993936565284,5.13531174476493
"286","LASSO",1,0,6.4083446505118,5.02075239341612,4.60770633556633,4.87894253807692,4.87857969420166
"287","Stepwise",1,0,6.37104069348162,5.09168616056583,4.90470171213613,5.24926662005224,4.73520804412585
"288","LASSO",1,0,6.41713535386186,4.97232063967591,4.85309198398721,5.07674724596778,4.60579755802548
"289","Stepwise",1,0,6.69791868768332,5.05018910938787,5.00146013485796,5.00871198939624,4.99789479101995
"290","LASSO",1,0,6.56993020701084,4.99188554215698,4.77128754828189,4.722443212887,4.89914477506474
"291","Stepwise",1,0,6.55341424633901,4.82400495806656,5.01414460040982,4.74999996057256,4.93772543391809
"292","LASSO",1,0,6.50930054943841,4.48893774810484,4.72808980256432,4.49458455445266,4.84013350145999
"293","Stepwise",1,0,4.63525845697765,4.93127453855998,4.88952914749441,5.10744061242287,5.22613036029086
"294","LASSO",1,0,6.10591547006403,4.7982342477963,4.91662551003238,4.69577336550215,4.96103848344925
"295","Stepwise",1,0,6.84415691932062,4.61811927983319,4.99854594383598,5.23421898292117,4.86085251135355
"296","LASSO",1,0,6.77688647678446,4.48338781046235,4.84926949500689,4.95183011623416,4.4558871284432
"297","Stepwise",1,0,6.57011308791737,4.9736359743092,4.83368708992875,4.79492599693599,5.07331290314936
"298","LASSO",1,0,6.5191923945263,4.80795247446883,4.72137985449868,4.46993052579497,4.7536878864714
"299","Stepwise",1,0,6.60959966394829,4.81854568885973,4.933544200517,4.93555616046398,4.96610483506012
"300","LASSO",1,0,6.49250573583687,4.5558193321114,4.83801367252443,4.91695675846309,4.87268798411748
"301","Stepwise",1,0,6.40019604597453,5.02175887587392,5.24823759282584,5.00074363670137,4.97864035228391
"302","LASSO",1,0,6.39252751859544,4.83483464317905,4.94252620050471,4.89699212580693,4.87965370583959
"303","Stepwise",1,0,6.19240951456694,4.90141127661081,4.98740486992871,5.1543782732228,4.79881274176406
"304","LASSO",1,0,6.34734166878149,4.7667941352888,4.84759310192738,5.04334005400848,4.73099066890924
"305","Stepwise",1,0,6.92109586391989,5.07897105998258,4.92650826033678,4.90423979031967,4.70735039212316
"306","LASSO",1,0,6.7404735703893,4.94730044676599,4.69961202911124,4.75652276821097,4.77584436105781
"307","Stepwise",1,0,5.84434066601047,4.66694838963606,5.10810043584422,4.85391492528144,4.97958737313232
"308","LASSO",1,0,6.35008771610235,4.60084432491758,4.93554230381014,4.87742105882708,4.66220742018685
"309","Stepwise",1,0,6.37566107352681,4.48003517134526,4.89931696692664,4.87383404671785,5.07627469256963
"310","LASSO",1,0,6.33135680263267,4.32571417781705,4.71182855948219,4.66791377179284,4.90386305137657
"311","Stepwise",1,0,6.41277248793271,4.79055525127112,5.23194788667904,5.05505407445711,5.22459274632924
"312","LASSO",1,0,6.33303916330445,4.77458518854004,5.06148346972306,4.87866709912957,5.08046304125019
"313","Stepwise",1,0,6.48871561713332,4.90039467897545,5.15849520629012,5.13571581702941,5.22025161517946
"314","LASSO",1,0,6.66289321644304,4.84182159593602,5.0585934444584,4.80354209557701,5.15412329551525
"315","Stepwise",1,0,6.81594214299543,5.28747884592233,5.09540345613843,4.95957891442364,4.79002857993281
"316","LASSO",1,0,6.83836241375914,5.02742962978862,5.05200238197605,4.75370766068964,4.73550950285852
"317","Stepwise",1,0,6.60623405315439,4.99622469848064,4.96669413578165,5.15147683412945,5.30537029601274
"318","LASSO",1,0,6.59107044865595,4.89227254223358,4.74845815897856,5.09715599476482,4.96311015715558
"319","Stepwise",1,0,6.35683126042861,4.96269866431343,5.14260454964181,5.0583457266542,5.32200731876751
"320","LASSO",1,0,6.72637154065715,4.92181365914719,4.77287570553184,4.72918596701083,4.89597973216123
"321","Stepwise",1,0,5.88334353760308,5.29517522362546,4.91570939651286,5.26099169651942,4.91792559599164
"322","LASSO",1,0,6.27381605278315,5.15967609980874,4.8187253054069,5.13866642657995,4.8139536001363
"323","Stepwise",1,0,6.84722225189563,5.01076334949207,4.63309363155252,5.29498561478888,4.85806206817532
"324","LASSO",1,0,6.56804780653507,4.88535212270892,4.62650350840858,4.89277815264839,4.75510539765176
"325","Stepwise",1,0,6.49216324814904,4.95857456327404,4.92316650106161,4.97780232642779,4.98083392441086
"326","LASSO",1,0,6.64007274058659,4.78769090982692,4.73346146095342,4.81718048492153,4.74555254057271
"327","Stepwise",1,0,6.21627671578946,4.75832661091137,4.94624327500958,4.83831335274796,4.50546789432956
"328","LASSO",1,0,6.24805632504429,4.57131000701958,4.82790101100083,4.76281720809652,4.19815630570692
"329","Stepwise",1,0,6.31783180692724,4.96594472248662,4.86915850477233,4.8382798031118,5.00511745734502
"330","LASSO",1,0,6.56739528951658,4.82141928948819,4.64279656689171,4.77719113308792,4.86887079375848
"331","Stepwise",1,0,5.60897253795876,5.06718145777713,4.95638909543443,5.01566211204977,4.98065156515774
"332","LASSO",1,0,6.46949486489345,5.00654153503413,4.92379226371162,4.62151038329363,4.66865100121629
"333","Stepwise",1,0,5.94860111290636,5.02108988032675,4.87345262085819,5.19636829368502,5.17064252309175
"334","LASSO",1,0,6.45191206484416,4.88309853396908,4.76650596728357,4.98668167707197,4.98833393528611
"335","Stepwise",1,0,5.35064593871576,4.69595283264275,4.75695355674653,4.8333016866633,5.1868401582587
"336","LASSO",1,0,6.21049385147755,4.65829153135459,4.57920528198693,4.62709064897436,5.12789453497418
"337","Stepwise",1,0,6.7351836411364,5.24617869215318,4.8258090387402,4.92712845197532,4.68899086952574
"338","LASSO",1,0,6.84234808356209,5.0718706759826,4.62930205528094,4.59663362959848,4.44672483344719
"339","Stepwise",1,0,6.51991460482762,4.78245210698296,4.77314979688947,5.16431682448733,4.87140238919521
"340","LASSO",1,0,6.69500758909757,4.58548515815004,4.61976143137443,4.95236253426338,4.68479533758447
"341","Stepwise",1,0,6.39365273157424,5.05442835904559,5.1520369507084,4.92719424432975,5.0226229202869
"342","LASSO",1,0,6.38203160969192,4.7447495857976,4.85408984887149,4.85544036207491,4.58855408265323
"343","Stepwise",1,0,6.91395609750701,4.799588800614,4.97407614559563,5.01891105107763,5.13945746165865
"344","LASSO",1,0,6.36574598917599,4.7352554397813,4.64181792320515,4.99932275119519,4.82987670967861
"345","Stepwise",1,0,7.04064407024215,4.97331014137147,4.71806123296234,4.67915098860338,5.08742785680357
"346","LASSO",1,0,6.89621796672835,4.81173016160067,4.4759167524576,4.50007999403393,4.85973760654845
"347","Stepwise",1,0,5.32495306615066,4.66872090769314,5.1559443526369,5.07605793459442,5.09309142548946
"348","LASSO",1,0,6.49128727756214,4.44207664896327,4.90207741325856,4.77055397419631,4.88722818300471
"349","Stepwise",1,0,6.74533833993417,5.09503026624957,4.76906528180902,5.09462832597127,4.95859117547389
"350","LASSO",1,0,6.50768938149541,4.67744184834485,4.60176021636024,4.83012449800879,4.53383543877726
"351","Stepwise",1,0,7.07850752719679,4.82316742300044,5.2281820003657,4.89837010960139,4.78347841772467
"352","LASSO",1,0,6.57571517713034,4.59683589858573,4.93540487079391,4.80995923667881,4.77899605510028
"353","Stepwise",1,0,6.89133234541057,5.2212595234993,4.95525994968738,5.27575817192354,4.94072064452802
"354","LASSO",1,0,6.57980837156476,4.93858730543522,4.85090101399515,5.04776903657682,4.83486285723303
"355","Stepwise",1,0,6.54575558625229,4.84960827274913,4.91398878231612,5.01147614466404,4.70535562118728
"356","LASSO",1,0,6.54700459349525,4.62408820024287,4.7080845932371,4.89576614194565,4.36142229950355
"357","Stepwise",1,0,6.42009120811733,5.03901927086716,4.83002665003789,4.94749196333476,5.29380117537348
"358","LASSO",1,0,6.41040694151312,4.78964370483776,4.74064284496594,5.00084639070927,4.98335138731303
"359","Stepwise",1,0,6.28242236007166,5.07912510543841,5.01636987926157,5.08102251274386,5.09622138267186
"360","LASSO",1,0,6.63156766769279,4.93148928577827,4.93911584104923,4.92745322413091,4.96047169875877
"361","Stepwise",1,0,6.29873216154317,4.838620587399,4.94829445047246,5.03646968507132,4.87753240340184
"362","LASSO",1,0,6.52583177414931,4.77196161720107,4.71736150953033,4.89985580490754,4.7543640651639
"363","Stepwise",1,0,7.26952917541027,5.20018878681098,5.17069456683873,5.2365558890395,4.73863973325916
"364","LASSO",1,0,6.91565158265158,5.04937123723138,4.78482263895115,5.23773025323526,4.73343081035244
"365","Stepwise",1,0,6.23049294715214,4.96727226277473,5.18591011855093,5.0662375319937,5.14329202878272
"366","LASSO",1,0,5.93203816458611,4.96618631706466,4.96559470552359,5.01226847408165,4.97185578795543
"367","Stepwise",1,0,6.84495795165773,5.13736195039693,5.20362841265349,5.09964615509948,4.72199222794401
"368","LASSO",1,0,6.66817545918102,4.76455511158488,4.90988854244649,4.86758241538804,4.51652885415745
"369","Stepwise",1,0,6.44616226315422,4.98803995911606,5.30210519063818,4.75259026990078,5.08837593807249
"370","LASSO",1,0,6.59542301490203,4.70330282162427,4.9705238006802,4.43681038085089,5.11897313152139
"371","Stepwise",1,0,6.33786959178714,4.80311293096384,5.09924014241091,5.08114683884697,4.91795098033044
"372","LASSO",1,0,6.56155645748159,4.62340885684142,4.8893470831095,4.93760138133981,4.65358487971553
"373","Stepwise",1,0,6.96913180624296,5.19822087243584,5.06215753159816,4.98901308256125,5.00982027912922
"374","LASSO",1,0,6.97090014192548,4.99176915449166,4.93012973559949,4.71374788147854,4.89438235379259
"375","Stepwise",1,0,6.1505706547069,4.55755816849715,5.24034029847497,5.09079473850325,5.04372997746779
"376","LASSO",1,0,6.38475445250911,4.40040899572306,5.02637150933907,4.78408825597465,4.86221666419753
"377","Stepwise",1,0,5.79949811103547,4.93185801489012,5.00023173632563,4.95968384739991,5.09903185260095
"378","LASSO",1,0,6.45695427912429,4.73134973914867,4.99716955400664,4.71564049505455,4.91417235044219
"379","Stepwise",1,0,6.16138111695047,4.68801669589103,5.2732013751515,4.98077261866007,5.248467383309
"380","LASSO",1,0,6.0487383584097,4.55762328868797,4.7800290789267,4.88360049615076,4.86061073365145
"381","Stepwise",1,0,6.44940800337854,4.98220520098568,5.03315024408385,5.00576275937225,4.91225104668194
"382","LASSO",1,0,6.53689886493348,4.91798397773999,4.96381541348077,4.780395996244,4.80391131248999
"383","Stepwise",1,0,6.54681811721253,5.11204613100539,4.89702602733483,5.07191541673914,4.83834358240246
"384","LASSO",1,0,6.22821314593327,4.95127761160629,4.66825755033604,4.86095897039993,4.69706850951371
"385","Stepwise",1,0,5.69396348548045,5.17945698382793,4.90211003295361,4.97253175782528,5.07199657429771
"386","LASSO",1,0,6.64150188486801,4.87545220416216,4.59239839412902,4.69717477911469,4.87981965715274
"387","Stepwise",1,0,6.51224078251845,5.01452956473933,5.05703242156909,5.10094984053328,4.99481313990996
"388","LASSO",1,0,6.62611376132103,4.86031708743054,4.7726509836416,4.87874030033611,4.60453536880219
"389","Stepwise",1,0,6.72625724798327,5.17449634275652,4.96381901473989,4.99804884518164,4.90104736512864
"390","LASSO",1,0,6.60611531660711,4.95363689706618,4.80916737438,4.8385268142564,4.58397934871245
"391","Stepwise",1,0,5.26872925827545,5.19014229022911,5.11434131486961,4.93556753621666,5.04052019096798
"392","LASSO",1,0,6.56390264743744,4.93377563114255,4.90606669943555,4.88635581781072,4.82148174776955
"393","Stepwise",1,0,6.45344363804055,5.16182258928238,5.02663366184634,4.8800487588596,4.95858500049348
"394","LASSO",1,0,6.43199085540581,4.88620924454055,4.98915820791554,4.66712476074489,4.75107604661392
"395","Stepwise",1,0,7.04698062179489,4.73375076989993,5.06410397947467,5.04365222061643,4.96403829369532
"396","LASSO",1,0,6.80231254647216,4.63984486525547,4.83534199764408,5.0396942098515,4.79974186728653
"397","Stepwise",1,0,6.8856575324004,4.98340039712528,5.28556463597111,4.99960392155883,4.99186596360003
"398","LASSO",1,0,6.52233548914851,4.59141326452829,5.13070158723747,4.88304952665069,4.64795782740195
"399","Stepwise",1,0,6.55577810944206,5.03028119723792,4.94736194063825,4.74237564674703,4.91123411799051
"400","LASSO",1,0,6.45959071995949,4.83893995718202,4.87299450000808,4.54625105989205,4.8153149073061
"401","Stepwise",2,0,6.23047381735141,5.0126127934418,4.98896263661406,4.96042230257559,4.90885387080034
"402","LASSO",2,0,6.16733248677104,4.83015146007825,4.79583080356106,4.73429720249545,4.58286236652109
"403","Stepwise",2,0,6.49670829022594,5.31046573129747,4.96848894517476,5.27559592670415,4.82381532575132
"404","LASSO",2,0,6.24336519769697,4.94437911713471,4.56617227947067,5.02831142400033,4.72217847124261
"405","Stepwise",2,0,5.85720085354184,4.90065690255951,4.65932002407556,5.19086771762554,5.01111966663049
"406","LASSO",2,0,6.02447600261958,4.93572753731836,4.34636375067491,4.80085746996957,4.67280568237692
"407","Stepwise",2,0,6.14153489362749,5.15832306004131,4.93471794937932,5.16527332626888,5.23784898033149
"408","LASSO",2,0,6.09091041736411,4.87537068479251,4.77055004759185,5.01562116211633,4.98020437288532
"409","Stepwise",2,0,6.02541316910105,4.91798254930211,4.75502926308802,5.01831983768317,4.86699210110192
"410","LASSO",2,0,6.14835570210342,4.7594288921818,4.58476389971416,4.79228131500637,4.72564279230353
"411","Stepwise",2,0,6.3063456036302,4.97573317362289,5.1249773085552,4.97037450762572,4.98411911238072
"412","LASSO",2,0,6.40684730029719,4.89446767733453,5.02666691940718,4.78411086290994,4.69792579040245
"413","Stepwise",2,0,6.42594700523395,5.25692763056049,5.13741625827172,5.03264166848978,5.04878515433253
"414","LASSO",2,0,6.41789082018669,4.91795095375749,4.83811408364788,4.76575054798488,4.98737303713896
"415","Stepwise",2,0,6.79676271601476,4.85853190957033,4.9237077981616,4.9825637332531,5.05594893154877
"416","LASSO",2,0,6.49826836364148,4.70450396930927,4.83509782555309,4.9105651663871,4.95479741852348
"417","Stepwise",2,0,6.75855419146796,5.3803267371313,4.88844077618991,5.12005484485518,5.08571308574149
"418","LASSO",2,0,6.64922747807567,5.06003922552214,4.51350467773198,4.71475362169679,5.05243771213696
"419","Stepwise",2,0,6.70892409624822,5.03340345152762,5.17365447122436,5.20647269511461,4.91981925792472
"420","LASSO",2,0,6.60746980694881,4.78596230202287,4.89896775101204,5.00143791599059,4.85182434344372
"421","Stepwise",2,0,6.54990386576911,5.24338223670547,5.00055905536526,4.99133717982383,5.13225215593287
"422","LASSO",2,0,6.52875576637554,5.05409588132312,4.82397976223437,4.88302386015314,5.0262757402743
"423","Stepwise",2,0,6.79993886893167,5.08886920907969,5.08827383956981,4.99654170966292,4.84550593459868
"424","LASSO",2,0,6.6364652176219,4.84948983339542,4.79344736432643,4.79208299040476,4.83114519706235
"425","Stepwise",2,0,6.70822133346502,4.92855555303061,5.06875882944663,5.04474240322191,5.0140311722484
"426","LASSO",2,0,6.74982025605454,4.83990210737153,4.92036334645324,4.89403979026224,4.87560724661598
"427","Stepwise",2,0,6.37932878905475,5.09813659123022,4.90906543720388,4.74777809253645,4.94691435952408
"428","LASSO",2,0,6.43059479298688,4.96993488127588,4.87886680548673,4.6446298259807,4.86838725981505
"429","Stepwise",2,0,6.53184720388458,5.19035275508664,4.91124928982679,4.84273165452958,4.74709164530286
"430","LASSO",2,0,6.53539475033814,4.73409692739556,4.61745980731094,4.79653642953139,4.61368510492847
"431","Stepwise",2,0,6.53725720244762,5.28278655936698,4.98537691472778,4.78319546880024,4.72689573741946
"432","LASSO",2,0,6.50174213683454,4.96417370754159,4.72390973334401,4.74373665128669,4.60181381018108
"433","Stepwise",2,0,6.65462251176927,4.98630880568574,4.97638632096794,5.27621263938296,5.02731407953138
